"CSID","CaseMasterID","csdate","cstype","PolicePersonID"
"12285","21850","2024-11-22T21:56:00.000Z","C","1150"
"12286","21854","2026-09-23T11:44:00.000Z","C","1154"
"12287","21860","2026-05-02T00:51:00.000Z","A","1160"
"12288","21866","2026-04-30T18:37:00.000Z","A","1166"
"12289","21869","2026-10-27T13:30:00.000Z","A","1169"
"12290","21871","2025-10-19T02:17:00.000Z","A","1171"
"12291","21873","2025-04-15T22:58:00.000Z","A","1173"
"12292","21874","2025-03-31T22:54:00.000Z","A","1174"
"12293","21879","2026-02-05T23:16:00.000Z","A","1179"
"12294","21880","2024-06-11T03:27:00.000Z","A","1180"
"12295","21881","2026-02-04T09:21:00.000Z","A","1181"
"12296","21882","2026-10-19T01:45:00.000Z","A","1182"
"12297","21883","2025-12-04T14:12:00.000Z","A","1183"
"12298","21885","2025-02-23T11:08:00.000Z","A","1185"
"12299","21886","2025-07-07T21:54:00.000Z","A","1186"
"12300","21887","2026-12-09T13:36:00.000Z","A","1187"
"12301","21888","2025-10-06T17:27:00.000Z","A","1188"
"12302","21891","2024-10-29T16:02:00.000Z","C","1191"
"12303","21892","2024-06-01T12:17:00.000Z","A","1192"
"12304","21894","2025-05-08T15:37:00.000Z","A","1194"
"12305","21897","2025-12-24T03:54:00.000Z","A","1197"
"12306","21898","2026-04-03T21:24:00.000Z","A","1198"
"12307","21900","2024-07-06T13:04:00.000Z","A","1200"
"12308","21905","2025-10-09T05:41:00.000Z","A","1205"
"12309","21906","2025-11-19T16:35:00.000Z","C","1206"
"12310","21907","2025-12-28T02:39:00.000Z","A","1207"
"12311","21908","2024-05-30T23:21:00.000Z","A","1208"
"12312","21909","2025-12-01T14:14:00.000Z","A","1209"
"12313","21914","2024-08-09T09:42:00.000Z","A","1214"
"12314","21915","2024-04-28T06:24:00.000Z","A","1215"
"12315","21919","2024-05-10T05:38:00.000Z","C","1219"
"12316","21920","2025-12-08T07:24:00.000Z","A","1220"
"12317","21922","2026-12-27T10:36:00.000Z","A","1222"
"12318","21923","2024-02-29T16:23:00.000Z","A","1223"
"12319","21925","2025-11-07T18:20:00.000Z","C","1225"
"12320","21928","2025-11-12T15:15:00.000Z","A","1228"
"12321","21929","2024-12-19T10:58:00.000Z","A","1229"
"12322","21931","2025-11-05T18:50:00.000Z","A","1231"
"12323","21935","2025-04-21T20:08:00.000Z","C","1235"
"12324","21936","2025-10-12T08:43:00.000Z","A","1236"
"12325","21937","2024-12-14T09:47:00.000Z","A","1237"
"12326","21939","2025-07-13T04:57:00.000Z","A","1239"
"12327","21941","2027-01-23T14:01:00.000Z","A","1241"
"12328","21942","2024-07-01T23:41:00.000Z","A","1242"
"12329","21943","2025-06-15T23:52:00.000Z","A","1243"
"12330","21945","2026-09-02T16:19:00.000Z","A","1245"
"12331","21947","2026-07-31T04:11:00.000Z","A","1247"
"12332","21949","2025-05-13T15:04:00.000Z","A","1249"
"12333","21950","2027-01-12T07:40:00.000Z","A","1250"
"12334","21951","2025-02-12T09:57:00.000Z","A","1251"
"12335","21952","2025-02-12T17:45:00.000Z","A","1252"
"12336","21953","2024-06-08T00:25:00.000Z","A","1253"
"12337","21954","2026-01-07T08:58:00.000Z","A","1254"
"12338","21956","2025-09-23T20:51:00.000Z","A","1256"
"12339","21959","2024-05-30T22:53:00.000Z","A","1259"
"12340","21960","2024-07-20T21:48:00.000Z","C","1260"
"12341","21961","2025-01-28T09:02:00.000Z","A","1261"
"12342","21963","2025-10-21T04:22:00.000Z","A","1263"
"12343","21964","2024-04-26T05:02:00.000Z","A","1264"
"12344","21965","2025-01-12T20:36:00.000Z","A","1265"
"12345","21966","2025-07-28T19:03:00.000Z","A","1266"
"12346","21968","2025-03-02T13:34:00.000Z","A","1268"
"12347","21969","2026-01-15T09:43:00.000Z","A","1269"
"12348","21970","2024-03-07T10:16:00.000Z","A","1270"
"12349","21971","2024-06-09T21:59:00.000Z","A","1271"
"12350","21972","2027-02-16T22:29:00.000Z","C","1272"
"12351","21973","2026-02-05T18:52:00.000Z","A","1273"
"12352","21974","2026-04-27T00:25:00.000Z","A","1274"
"12353","21975","2025-03-26T05:51:00.000Z","A","1275"
"12354","21984","2025-11-23T13:57:00.000Z","A","1284"
"12355","21985","2024-11-12T22:37:00.000Z","A","1285"
"12356","21986","2026-05-29T05:05:00.000Z","A","1286"
"12357","21987","2026-05-02T15:35:00.000Z","C","1287"
"12358","21989","2024-12-19T14:41:00.000Z","A","1289"
"12359","21991","2026-07-15T02:26:00.000Z","A","1291"
"12360","21992","2025-06-23T02:22:00.000Z","A","1292"
"12361","21994","2024-02-21T07:18:00.000Z","A","1294"
"12362","21995","2026-11-16T16:46:00.000Z","A","1295"
"12363","21996","2025-08-04T20:30:00.000Z","A","1296"
"12364","21997","2025-03-10T11:47:00.000Z","A","1297"
"12365","21998","2025-07-16T03:27:00.000Z","A","1298"
"12366","21999","2025-03-25T01:39:00.000Z","A","1299"
"12367","22000","2024-09-02T09:10:00.000Z","A","1300"
"12368","22001","2026-06-10T02:13:00.000Z","A","1301"
"12369","22002","2026-12-03T05:21:00.000Z","A","1302"
"12370","22003","2026-09-19T11:34:00.000Z","A","1303"
"12371","22005","2024-11-21T00:51:00.000Z","C","1305"
"12372","22007","2026-10-03T14:10:00.000Z","A","1307"
"12373","22009","2025-12-30T19:03:00.000Z","C","1309"
"12374","22011","2026-12-12T04:34:00.000Z","A","1311"
"12375","22012","2024-09-20T09:14:00.000Z","A","1312"
"12376","22013","2024-12-27T11:11:00.000Z","A","1313"
"12377","22018","2026-10-13T18:01:00.000Z","C","1318"
"12378","22019","2024-02-09T11:22:00.000Z","A","1319"
"12379","22021","2024-03-21T18:11:00.000Z","A","1321"
"12380","22026","2026-05-30T18:11:00.000Z","A","1326"
"12381","22027","2025-01-23T11:22:00.000Z","A","1327"
"12382","22028","2026-04-25T20:40:00.000Z","A","1328"
"12383","22029","2024-10-07T03:45:00.000Z","A","1329"
"12384","22030","2024-05-02T02:28:00.000Z","A","1330"
"12385","22031","2024-06-25T00:57:00.000Z","A","1331"
"12386","22034","2025-09-06T04:06:00.000Z","A","1334"
"12387","22035","2026-01-24T07:48:00.000Z","A","1335"
"12388","22039","2025-02-04T04:28:00.000Z","C","1339"
"12389","22041","2026-04-17T09:30:00.000Z","A","1341"
"12390","22043","2024-09-03T10:16:00.000Z","A","1343"
"12391","22045","2024-07-23T13:00:00.000Z","A","1345"
"12392","22047","2025-05-16T19:43:00.000Z","A","1347"
"12393","22048","2025-08-08T23:20:00.000Z","A","1348"
"12394","22049","2024-12-18T19:28:00.000Z","A","1349"
"12395","22050","2024-06-23T03:08:00.000Z","A","1350"
"12396","22053","2026-05-17T06:58:00.000Z","A","1353"
"12397","22054","2025-01-24T21:08:00.000Z","A","1354"
"12398","22056","2024-04-22T07:52:00.000Z","A","1356"
"12399","22059","2025-10-15T01:38:00.000Z","A","1359"
"12400","22061","2025-12-16T15:25:00.000Z","A","1361"
"12401","22062","2025-03-07T19:22:00.000Z","A","1362"
"12402","22067","2027-03-13T09:17:00.000Z","A","1367"
"12403","22068","2025-01-17T01:21:00.000Z","C","1368"
"12404","22070","2025-12-04T00:47:00.000Z","A","1370"
"12405","22071","2025-03-12T12:23:00.000Z","C","1371"
"12406","22072","2025-01-19T23:27:00.000Z","A","1372"
"12407","22074","2026-02-10T13:16:00.000Z","A","1374"
"12408","22075","2025-10-01T13:29:00.000Z","C","1375"
"12409","22079","2024-11-30T22:20:00.000Z","A","1379"
"12410","22081","2024-10-11T16:19:00.000Z","A","1381"
"12411","22083","2027-01-04T22:06:00.000Z","A","1383"
"12412","22084","2026-04-18T01:46:00.000Z","A","1384"
"12413","22086","2026-10-31T13:13:00.000Z","A","1386"
"12414","22087","2026-07-29T08:15:00.000Z","A","1387"
"12415","22088","2026-11-21T01:29:00.000Z","A","1388"
"12416","22089","2025-01-26T18:15:00.000Z","C","1389"
"12417","22091","2026-03-19T15:22:00.000Z","C","1391"
"12418","22093","2024-06-14T18:37:00.000Z","A","1393"
"12419","22096","2024-09-08T04:36:00.000Z","A","1396"
"12420","22098","2026-08-16T18:21:00.000Z","A","1398"
"12421","22099","2024-08-16T21:24:00.000Z","A","1399"
"12422","22100","2025-01-16T17:06:00.000Z","A","1400"
"12423","22101","2024-05-01T15:55:00.000Z","C","1401"
"12424","22102","2026-10-11T02:02:00.000Z","C","1402"
"12425","22103","2024-02-22T01:32:00.000Z","A","1403"
"12426","22105","2025-02-16T02:59:00.000Z","A","1405"
"12427","22107","2024-06-14T07:52:00.000Z","A","1407"
"12428","22110","2025-11-03T02:28:00.000Z","A","1410"
"12429","22111","2024-06-08T03:02:00.000Z","A","1411"
"12430","22113","2025-06-26T18:15:00.000Z","A","1413"
"12431","22118","2025-04-18T16:05:00.000Z","A","1418"
"12432","22119","2024-06-16T15:52:00.000Z","A","1419"
"12433","22121","2024-09-28T08:33:00.000Z","A","1421"
"12434","22122","2024-04-18T04:48:00.000Z","A","1422"
"12435","22123","2026-11-18T12:22:00.000Z","A","1423"
"12436","22124","2024-03-13T18:47:00.000Z","A","1424"
"12437","22126","2025-07-18T20:35:00.000Z","A","1426"
"12438","22128","2026-04-23T15:24:00.000Z","C","1428"
"12439","22129","2026-09-20T16:21:00.000Z","A","1429"
"12440","22132","2024-11-08T17:33:00.000Z","A","1432"
"12441","22133","2024-09-12T10:16:00.000Z","A","1433"
"12442","22134","2024-10-17T12:54:00.000Z","A","1434"
"12443","22135","2024-05-25T02:47:00.000Z","A","1435"
"12444","22137","2026-12-17T03:55:00.000Z","A","1437"
"12445","22138","2025-02-12T04:56:00.000Z","A","1438"
"12446","22139","2025-11-22T13:42:00.000Z","A","1439"
"12447","22140","2026-01-02T06:24:00.000Z","A","1440"
"12448","22141","2026-08-27T15:01:00.000Z","A","1441"
"12449","22143","2026-06-17T05:31:00.000Z","A","1443"
"12450","22147","2026-04-22T22:57:00.000Z","A","1447"
"12451","22149","2025-05-31T17:16:00.000Z","A","1449"
"12452","22151","2025-05-23T19:38:00.000Z","C","1451"
"12453","22153","2024-10-05T23:51:00.000Z","A","1453"
"12454","22155","2025-04-25T03:01:00.000Z","A","1455"
"12455","22156","2026-04-14T20:58:00.000Z","A","1456"
"12456","22158","2024-12-29T20:23:00.000Z","A","1458"
"12457","22159","2026-02-11T18:01:00.000Z","A","1459"
"12458","22160","2026-06-07T03:25:00.000Z","A","1460"
"12459","22161","2024-11-05T13:23:00.000Z","A","1461"
"12460","22162","2026-02-27T05:46:00.000Z","A","1462"
"12461","22163","2025-03-20T11:16:00.000Z","A","1463"
"12462","22164","2026-12-16T02:43:00.000Z","A","1464"
"12463","22165","2025-01-20T22:52:00.000Z","A","1465"
"12464","22166","2026-09-21T06:59:00.000Z","A","1466"
"12465","22167","2025-09-24T22:31:00.000Z","A","1467"
"12466","22168","2027-02-25T06:04:00.000Z","A","1468"
"12467","22169","2025-09-14T17:33:00.000Z","C","1469"
"12468","22170","2025-11-10T17:46:00.000Z","A","1470"
"12469","22173","2025-02-22T22:10:00.000Z","A","1473"
"12470","22174","2026-08-06T21:44:00.000Z","A","1474"
"12471","22177","2024-04-15T12:20:00.000Z","A","1477"
"12472","22178","2026-03-17T10:58:00.000Z","A","1478"
"12473","22179","2025-07-05T00:58:00.000Z","A","1479"
"12474","22183","2026-11-11T04:38:00.000Z","A","1483"
"12475","22187","2025-02-20T09:04:00.000Z","A","1487"
"12476","22188","2026-12-03T07:53:00.000Z","A","1488"
"12477","22189","2024-04-30T17:25:00.000Z","A","1489"
"12478","22190","2026-07-11T10:49:00.000Z","A","1490"
"12479","22191","2026-12-29T13:00:00.000Z","A","1491"
"12480","22194","2025-02-21T17:09:00.000Z","A","1494"
"12481","22195","2025-08-09T20:03:00.000Z","A","1495"
"12482","22196","2024-11-11T01:16:00.000Z","A","1496"
"12483","22198","2024-07-31T18:37:00.000Z","A","1498"
"12484","22199","2026-06-26T22:09:00.000Z","A","1499"
"12485","22201","2025-01-04T15:13:00.000Z","A","1501"
"12486","22202","2025-04-30T07:18:00.000Z","A","1502"
"12487","22204","2026-02-18T18:22:00.000Z","A","1504"
"12488","22206","2026-12-25T20:22:00.000Z","A","1506"
"12489","22207","2026-08-27T13:15:00.000Z","A","1507"
"12490","22209","2024-08-31T10:15:00.000Z","A","1509"
"12491","22211","2026-01-12T00:31:00.000Z","C","1511"
"12492","22213","2026-11-08T19:44:00.000Z","A","1513"
"12493","22214","2026-08-05T07:38:00.000Z","A","1514"
"12494","22215","2026-02-23T08:46:00.000Z","A","1515"
"12495","22216","2025-01-26T01:05:00.000Z","A","1516"
"12496","22217","2026-08-21T08:26:00.000Z","A","1517"
"12497","22218","2024-03-25T01:36:00.000Z","C","1518"
"12498","22219","2024-06-01T06:09:00.000Z","A","1519"
"12499","22220","2026-08-28T14:25:00.000Z","A","1520"
"12500","22221","2024-07-23T09:51:00.000Z","C","1521"
"12501","22222","2025-03-08T00:29:00.000Z","A","1522"
"12502","22225","2025-02-07T05:19:00.000Z","A","1525"
"12503","22227","2026-06-06T00:46:00.000Z","C","1527"
"12504","22228","2026-08-20T21:21:00.000Z","A","1528"
"12505","22229","2024-05-12T20:10:00.000Z","A","1529"
"12506","22230","2024-06-21T20:52:00.000Z","A","1530"
"12507","22231","2026-11-04T19:13:00.000Z","A","1531"
"12508","22232","2024-02-17T05:30:00.000Z","A","1532"
"12509","22233","2026-05-05T05:47:00.000Z","A","1533"
"12510","22235","2025-11-17T21:43:00.000Z","A","1535"
"12511","22237","2024-05-30T09:51:00.000Z","C","1537"
"12512","22238","2024-07-08T23:50:00.000Z","A","1538"
"12513","22240","2026-04-23T05:05:00.000Z","A","1540"
"12514","22244","2026-07-14T11:31:00.000Z","A","1544"
"12515","22245","2025-12-17T22:43:00.000Z","A","1545"
"12516","22248","2024-10-19T05:56:00.000Z","A","1548"
"12517","22249","2026-04-11T16:39:00.000Z","A","1549"
"12518","22252","2026-12-16T04:47:00.000Z","A","1552"
"12519","22254","2024-04-08T01:54:00.000Z","A","1554"
"12520","22257","2025-09-02T21:32:00.000Z","C","1557"
"12521","22260","2026-05-12T14:43:00.000Z","A","1560"
"12522","22261","2024-05-27T18:53:00.000Z","A","1561"
"12523","22262","2026-12-26T23:49:00.000Z","C","1562"
"12524","22263","2026-09-01T14:52:00.000Z","A","1563"
"12525","22264","2024-10-21T10:37:00.000Z","A","1564"
"12526","22266","2026-09-05T04:48:00.000Z","A","1566"
"12527","22267","2025-10-14T20:38:00.000Z","A","1567"
"12528","22268","2025-01-09T19:35:00.000Z","A","1568"
"12529","22270","2027-01-09T09:21:00.000Z","C","1570"
"12530","22272","2026-01-21T16:57:00.000Z","C","1572"
"12531","22274","2027-01-17T13:16:00.000Z","C","1574"
"12532","22277","2024-08-23T12:52:00.000Z","C","1577"
"12533","22278","2024-02-22T03:01:00.000Z","A","1578"
"12534","22280","2026-03-25T14:40:00.000Z","A","1580"
"12535","22282","2025-09-10T23:17:00.000Z","A","1582"
"12536","22283","2025-07-02T22:57:00.000Z","C","1583"
"12537","22284","2026-04-30T09:50:00.000Z","A","1584"
"12538","22285","2026-09-18T07:40:00.000Z","A","1585"
"12539","22286","2025-04-02T09:40:00.000Z","A","1586"
"12540","22289","2026-10-07T14:52:00.000Z","A","1589"
"12541","22291","2025-12-17T04:29:00.000Z","A","1591"
"12542","22294","2024-11-26T17:18:00.000Z","A","1594"
"12543","22298","2026-07-24T01:18:00.000Z","A","1598"
"12544","22299","2027-03-14T11:43:00.000Z","A","1599"
"12545","22300","2024-11-27T12:28:00.000Z","A","1600"
"12546","22304","2027-02-13T09:33:00.000Z","A","1604"
"12547","22305","2024-08-23T14:06:00.000Z","A","1605"
"12548","22306","2025-02-14T23:52:00.000Z","A","1606"
"12549","22307","2024-06-01T06:08:00.000Z","A","1607"
"12550","22310","2024-06-04T01:48:00.000Z","A","1610"
"12551","22313","2025-04-14T08:35:00.000Z","A","1613"
"12552","22314","2024-10-16T05:36:00.000Z","A","1614"
"12553","22315","2024-05-27T09:19:00.000Z","A","1615"
"12554","22316","2024-12-09T00:22:00.000Z","A","1616"
"12555","22318","2026-08-26T19:23:00.000Z","A","1618"
"12556","22322","2025-03-30T23:27:00.000Z","A","1622"
"12557","22323","2026-08-02T15:38:00.000Z","A","1623"
"12558","22324","2025-09-14T07:33:00.000Z","A","1624"
"12559","22325","2026-12-27T18:42:00.000Z","A","1625"
"12560","22327","2026-07-22T18:51:00.000Z","A","1627"
"12561","22328","2026-09-07T19:13:00.000Z","A","1628"
"12562","22329","2026-04-15T13:52:00.000Z","A","1629"
"12563","22332","2025-01-28T02:22:00.000Z","A","1632"
"12564","22333","2024-09-23T08:29:00.000Z","A","1633"
"12565","22335","2027-02-12T02:36:00.000Z","A","1635"
"12566","22340","2024-09-14T02:06:00.000Z","A","1640"
"12567","22341","2026-04-25T11:01:00.000Z","A","1641"
"12568","22343","2024-04-16T11:36:00.000Z","A","1643"
"12569","22344","2026-05-12T03:06:00.000Z","C","1644"
"12570","22345","2025-03-21T05:23:00.000Z","A","1645"
"12571","22346","2026-11-02T22:20:00.000Z","A","1646"
"12572","22347","2025-01-23T13:49:00.000Z","C","1647"
"12573","22349","2024-08-08T23:29:00.000Z","C","1649"
"12574","22350","2026-08-28T05:15:00.000Z","A","1650"
"12575","22351","2025-04-04T05:11:00.000Z","A","1651"
"12576","22353","2024-10-24T13:21:00.000Z","C","1653"
"12577","22354","2025-05-22T23:18:00.000Z","A","1654"
"12578","22357","2027-03-08T02:05:00.000Z","A","1657"
"12579","22358","2024-05-08T00:12:00.000Z","A","1658"
"12580","22360","2025-08-10T23:44:00.000Z","A","1660"
"12581","22361","2026-02-10T05:50:00.000Z","A","1661"
"12582","22362","2025-08-04T11:01:00.000Z","A","1662"
"12583","22364","2025-05-20T04:00:00.000Z","A","1664"
"12584","22365","2026-09-05T08:22:00.000Z","A","1665"
"12585","22366","2024-04-27T03:37:00.000Z","A","1666"
"12586","22368","2025-03-21T13:42:00.000Z","C","1668"
"12587","22369","2026-11-21T23:57:00.000Z","A","1669"
"12588","22371","2026-08-09T00:37:00.000Z","A","1671"
"12589","22373","2024-03-21T23:31:00.000Z","A","1673"
"12590","22375","2025-08-20T08:08:00.000Z","A","1675"
"12591","22376","2025-09-22T16:53:00.000Z","A","1676"
"12592","22377","2024-12-23T03:38:00.000Z","A","1677"
"12593","22378","2025-05-25T22:19:00.000Z","A","1678"
"12594","22381","2024-05-09T00:55:00.000Z","C","1681"
"12595","22383","2024-09-05T21:46:00.000Z","A","1683"
"12596","22386","2027-01-03T21:37:00.000Z","A","1686"
"12597","22387","2025-10-30T04:11:00.000Z","C","1687"
"12598","22389","2025-06-13T11:20:00.000Z","A","1689"
"12599","22390","2024-08-21T11:22:00.000Z","C","1690"
"12600","22393","2026-06-02T00:01:00.000Z","A","1693"
"12601","22394","2025-09-17T15:56:00.000Z","C","1694"
"12602","22395","2025-12-02T04:51:00.000Z","C","1695"
"12603","22396","2024-07-27T13:51:00.000Z","A","1696"
"12604","22397","2024-07-28T10:05:00.000Z","A","1697"
"12605","22398","2025-01-10T20:28:00.000Z","A","1698"
"12606","22399","2026-04-29T11:21:00.000Z","A","1699"
"12607","22402","2026-10-10T05:28:00.000Z","A","1002"
"12608","22406","2025-04-09T10:45:00.000Z","A","1006"
"12609","22407","2026-02-04T20:27:00.000Z","A","1007"
"12610","22409","2024-10-31T17:05:00.000Z","A","1009"
"12611","22411","2025-08-10T19:03:00.000Z","A","1011"
"12612","22414","2026-02-27T20:47:00.000Z","A","1014"
"12613","22415","2024-10-04T22:35:00.000Z","A","1015"
"12614","22417","2025-12-03T03:57:00.000Z","A","1017"
"12615","22419","2024-06-17T18:54:00.000Z","A","1019"
"12616","22422","2026-02-19T11:58:00.000Z","A","1022"
"12617","22423","2025-12-06T22:29:00.000Z","A","1023"
"12618","22424","2024-03-23T12:54:00.000Z","A","1024"
"12619","22425","2026-07-19T18:56:00.000Z","A","1025"
"12620","22426","2026-01-28T13:15:00.000Z","C","1026"
"12621","22428","2026-07-06T00:58:00.000Z","C","1028"
"12622","22429","2024-06-30T03:46:00.000Z","A","1029"
"12623","22430","2024-04-12T05:07:00.000Z","A","1030"
"12624","22432","2025-06-07T13:12:00.000Z","A","1032"
"12625","22433","2026-01-19T02:47:00.000Z","C","1033"
"12626","22435","2025-04-06T13:39:00.000Z","A","1035"
"12627","22436","2024-08-27T13:17:00.000Z","A","1036"
"12628","22438","2024-05-16T17:54:00.000Z","A","1038"
"12629","22439","2026-01-17T00:10:00.000Z","A","1039"
"12630","22440","2027-02-11T17:20:00.000Z","A","1040"
"12631","22441","2025-07-05T08:24:00.000Z","A","1041"
"12632","22442","2025-01-20T11:45:00.000Z","A","1042"
"12633","22443","2024-06-11T08:38:00.000Z","A","1043"
"12634","22444","2024-11-18T21:21:00.000Z","A","1044"
"12635","22445","2024-09-11T00:47:00.000Z","A","1045"
"12636","22446","2026-05-28T16:04:00.000Z","A","1046"
"12637","22447","2025-07-17T00:57:00.000Z","A","1047"
"12638","22448","2025-12-06T10:33:00.000Z","A","1048"
"12639","22451","2025-07-01T08:08:00.000Z","A","1051"
"12640","22452","2024-05-24T00:17:00.000Z","A","1052"
"12641","22455","2025-06-17T05:16:00.000Z","C","1055"
"12642","22456","2024-05-28T13:02:00.000Z","A","1056"
"12643","22457","2024-06-29T08:49:00.000Z","A","1057"
"12644","22460","2025-03-08T18:44:00.000Z","C","1060"
"12645","22461","2024-07-19T22:33:00.000Z","A","1061"
"12646","22462","2025-04-03T10:30:00.000Z","A","1062"
"12647","22463","2025-02-04T20:50:00.000Z","A","1063"
"12648","22464","2026-10-12T19:53:00.000Z","A","1064"
"12649","22465","2025-04-05T03:26:00.000Z","C","1065"
"12650","22466","2027-01-01T12:31:00.000Z","C","1066"
"12651","22467","2024-05-05T04:19:00.000Z","A","1067"
"12652","22469","2026-12-25T23:21:00.000Z","C","1069"
"12653","22470","2025-04-16T15:59:00.000Z","A","1070"
